# 小男生注：
# 向PUK2格式地图添加的素材必须在这里预先设定， 这样便
# 可出现在lib库中。
# 可以使用旧版图档进入PUK2新地图素材，具体cut设置见前
# 2例：其中，起始X=原dx+320，起始Y=原dy+240，宽度高度
# 等于原图的宽度和高度。
# PUK2格式组合图档的切割方式也是先将dx和dy加对应320和
# 240后，再使用新坐标设置起始位置，而非原图实际起始。
# 而像较大建筑物这种，一般需要切割成多个部分再拼接，
# 否则可以造成与人物角色遮挡混乱。
# 修正dx和修正dy用于调节地图中实际显示的偏移位置，也
# 可理解为立足点和所在cut区左上角的相对距离。
# 当定义宽度和高度任意一项为0时该定义无效，仅起分隔作
# 用。
#
# 以下定义导出自原版的cut文件，可在后面自由追加自定义。
#
#图编号	起始X	起始Y	宽度	高度	修正dx	修正dy
#
1002203	134	272	640	480	301	83
1002203	0	0	640	273	371	356
1002204	0	0	320	480	140	305
1002204	0	0	320	480	162	364
1002204	320	0	320	480	220	335
1002205	64	0	448	480	226	270
1002206	128	0	448	480	211	343
1002207	0	0	640	480	374	428
1002207	448	96	128	288	54	188
1002208	0	0	640	480	373	246
1002209	384	96	192	240	27	148
1002210	128	0	320	480	171	300
1002210	448	96	128	384	43	300
1002210	448	384	128	96	43	-36
1002211	0	0	576	480	292	325
1002212	64	0	576	480	266	368
1002213	384	0	64	384	-164	308
1002213	0	0	384	480	156	357
1002214	192	0	256	144	118	138
1002215	64	0	576	480	181	280
1002216	0	288	448	192	270	62
1002216	448	288	192	192	135	66
1002216	0	0	448	288	206	350
1002217	0	0	448	480	252	416
1002217	448	288	192	192	106	114
1002217	512	0	128	96	79	6
1002218	0	144	256	336	99	301
1002218	256	144	192	336	104	296
1002218	448	144	192	336	87	306
1002218	448	144	192	336	67	286
1002219	0	144	192	336	93	309
1002219	192	144	256	336	130	306
1002219	448	144	192	336	95	308
1002219	0	144	192	336	60	286
1002220	0	240	192	240	76	216
1002220	192	240	192	240	111	209
1002220	448	240	192	240	114	205
1002259	192	0	320	480	117	379
1002259	0	0	320	480	309	331
1002260	0	0	192	384	127	233
1002260	128	0	256	384	127	185
1002260	0	0	192	384	100	240
1002260	128	0	256	384	36	192
1002260	512	0	128	144	82	80
1002260	512	240	128	240	66	168
1002260	512	240	128	240	36	184
1002261	0	0	384	432	165	260
1002262	64	0	448	480	253	310
1002263	64	48	384	432	171	276
1002264	64	0	256	480	128	220
1002264	256	0	320	480	192	316
1002265	128	0	448	480	253	305
1002266	0	0	320	384	174	256
1002266	576	288	64	192	24	172
1002266	576	288	64	192	-1	142
1002266	576	240	64	240	27	214
1002266	576	288	64	192	40	178
1002268	64	0	448	480	360	251
1002269	0	0	320	432	45	170
1002269	448	144	192	336	27	235
1002269	0	144	64	288	2	250
1002270	0	0	448	480	45	101
1002271	448	0	192	288	-4	188
1002271	0	48	512	432	60	284
1002272	0	0	640	480	50	521
1002273	0	0	640	480	583	272
1002273	0	96	448	384	421	297
1002274	0	0	384	480	362	245
1002274	448	0	192	288	54	312
1002275	0	0	384	480	271	463
1002275	128	96	192	384	144	319
1002276	0	0	640	480	540	315
1002277	384	0	256	432	222	251
1002277	384	0	256	432	160	290
1002277	192	0	448	480	31	396
1002277	448	0	192	384	22	260
1002277	512	0	128	384	96	100
1002278	0	0	256	432	253	400
1002278	192	96	448	384	140	361
1002278	192	144	256	336	58	299
1002279	64	0	384	336	261	276
1002279	448	144	192	336	82	247
1002280	0	0	256	432	171	395
1002280	128	96	512	384	214	379
1002281	0	144	320	336	101	301
1002281	128	0	512	480	33	450
1002282	0	0	640	480	265	400
1002283	0	0	448	432	242	313
1002283	256	48	384	432	299	452
1002284	0	0	640	480	585	510
1002285	0	0	448	480	50	432
1002286	320	0	320	432	94	428
1002287	64	0	576	480	65	470
1002287	512	0	128	288	65	240
1002288	0	0	256	384	162	310
1002288	128	0	512	480	396	388
1002289	64	192	256	240	140	-60
1002289	128	96	128	144	147	40
1002339	128	0	384	480	186	374
1002340	128	96	256	288	152	202
1002340	0	0	384	384	216	202
1002340	0	336	128	144	40	96
1002340	512	384	128	96	68	59
1002340	512	96	128	144	89	74
1002340	384	0	192	192	150	121
1002341	0	96	192	384	50	334
1002341	320	192	192	288	75	223
1002342	64	0	384	480	211	300
1002343	128	0	512	480	255	283
1002344	64	0	384	480	266	315
1002345	128	0	512	480	222	330
1002346	0	0	320	480	140	325
1002346	320	48	320	432	160	291
1002347	64	0	576	480	292	281
1002348	0	0	192	336	60	280
1002348	192	0	192	336	73	270
1002348	384	0	256	336	155	278
1002348	192	0	192	336	113	270
1002348	192	0	192	336	-22	265
1002348	448	0	192	336	112	280
1002348	192	0	192	336	101	270
1002348	0	0	192	336	90	269
1002348	192	0	256	336	154	270
1002348	384	0	256	336	99	286
1002349	0	0	192	336	100	287
1002349	192	0	256	336	93	285
1002349	448	0	192	288	42	200
1002349	192	0	256	336	78	290
1002349	448	0	192	288	71	199
1002349	192	0	256	336	113	290
1002349	448	0	192	240	67	205
1002349	0	0	192	384	80	290
1002349	192	0	256	336	-52	280
1002349	448	0	192	240	52	215
1002349	192	0	256	336	48	290
1002349	448	0	192	288	-28	200
1002349	192	0	256	336	33	292
1002349	0	0	192	336	65	290
1002350	0	240	192	240	40	210
1002350	128	0	192	240	79	195
1002350	320	0	256	336	140	270
1002350	320	0	256	336	-40	275
1002350	320	0	256	336	-10	280
1002350	128	0	192	240	52	200
1002350	0	240	192	240	5	215
1002350	320	0	256	336	130	275
1002351	256	240	192	240	60	214
1002351	0	0	256	336	119	271
1002351	384	0	256	336	152	260
1002351	256	240	192	240	-42	203
1002351	0	0	256	336	234	278
1002352	0	0	192	240	74	190
1002352	192	0	192	288	96	220
1002352	384	0	192	288	97	229
1002352	192	0	192	288	-17	229
1002352	384	0	256	288	336	130
1002416	0	0	448	480	220	336
1002417	0	240	200	240	161	120
1002417	0	0	512	480	289	312
1002417	0	0	320	384	161	456
1002417	192	260	256	240	98	-1
1002418	0	0	576	480	302	516
1002419	0	0	512	480	180	381
1002419	0	0	448	480	210	395
1002420	64	0	512	480	236	350
1002421	0	0	448	480	220	345
1002421	512	0	64	144	34	181
1002422	0	0	320	480	200	315
1002422	192	96	448	384	200	315
1002422	448	0	192	144	134	42
1002423	0	0	448	480	219	416
1002424	0	0	448	480	225	340
1002425	256	0	320	480	74	361
1002425	64	0	256	480	266	265
1002426	128	0	384	384	159	353
1002427	0	96	256	384	165	89
1002427	448	192	192	288	87	79
1002427	0	48	256	432	80	379
1002427	512	192	128	288	71	268
1002477	576	288	64	192	35	164
1002477	0	0	448	480	225	313
1002478	0	48	192	432	70	352
1002478	192	48	448	432	208	332
1002479	64	0	512	480	216	350
1002480	0	0	448	480	156	305
1002480	448	0	192	192	117	168
1002481	0	0	448	480	239	326
1002482	0	0	448	480	239	322
1002483	0	0	640	480	312	417
1002484	0	0	640	480	312	335
1002485	0	0	640	480	350	430
1002486	0	0	384	480	286	318
1002486	192	0	448	480	286	270
1002497	64	0	448	480	176	325
1002497	512	0	128	192	88	99
1002498	0	0	640	480	222	390
1002499	0	0	640	480	564	378
1002500	0	0	640	480	532	444
1002501	0	0	640	480	265	457
1002502	0	0	640	480	305	355
1002503	256	0	256	288	95	216
1002503	0	0	256	288	100	215
1002503	256	0	256	288	126	200
1002503	0	0	256	288	160	205
1002503	0	0	256	288	126	234
1002503	256	0	256	288	94	218
1002503	256	0	256	288	95	210
1002503	0	0	256	288	126	226
1002503	256	0	256	288	94	217
1002503	0	0	256	288	100	210
1002503	256	0	256	288	64	200
1002503	256	0	256	288	64	240
1002503	0	0	256	288	128	227
1002503	256	0	256	288	59	245
1002503	0	0	256	288	126	230
1002504	0	0	256	288	103	236
1002504	256	0	256	336	104	276
1002504	0	0	256	288	105	233
1002504	0	0	256	288	105	232
1002504	0	0	256	288	104	230
1002504	256	0	256	336	138	279
1002505	192	0	192	288	71	229
1002505	384	0	192	240	62	199
1002505	0	0	192	240	45	180
1002505	384	0	192	240	35	188
1002505	192	0	192	336	90	241
1002505	0	0	192	240	75	210
1002505	384	0	192	240	61	170
1002505	192	0	192	288	52	171
1002505	0	0	192	240	43	174
1002505	384	0	192	240	28	182
1002505	384	0	192	240	67	200
1002505	192	0	192	288	70	231
1002505	0	0	192	240	78	203
1002505	384	0	192	240	67	210
1002505	0	0	192	240	78	196
1002505	384	0	192	240	36	180
1002505	192	0	192	288	38	215
1002505	384	0	192	240	65	205
1002505	0	0	192	240	79	198
1002505	384	0	192	240	71	207
1002505	384	0	192	240	96	185
1002505	0	0	192	240	77	200
1002505	384	0	192	240	67	203
1002505	192	0	192	288	71	223
1002505	384	0	192	240	68	204
1002505	192	0	192	288	38	210
1002505	0	0	192	240	50	180
1002505	192	0	192	288	98	232
1002505	384	0	192	240	67	185
1002505	0	0	192	288	64	200
1002505	384	0	192	240	49	160
1002505	192	0	192	288	106	195
1002505	0	0	192	240	92	213
1002505	384	0	192	240	77	172
1002505	192	0	192	288	70	222
1002505	0	0	192	240	59	176
1002505	384	0	192	240	44	184
1002505	0	0	192	240	65	190
1002506	0	0	192	288	110	210
1002506	384	0	256	192	166	0
1002506	384	0	256	192	226	40
1002506	384	0	256	192	236	25
1002506	384	0	256	192	176	1
1002506	384	0	256	192	87	15
1002507	192	0	192	240	38	190
1002507	192	0	192	240	71	219
1002507	0	0	192	288	101	201
1002507	0	0	192	240	80	170
1002507	192	0	192	240	38	185
1002507	0	0	192	240	72	206
1002507	192	0	192	240	78	205
1002507	0	0	192	288	96	211
1002507	192	0	192	240	111	230
1002507	0	0	192	240	62	225
1002507	192	0	192	240	84	211
1002507	192	0	192	240	68	193
1002507	192	0	192	240	45	214
1002508	0	0	256	480	100	380
1002508	256	0	384	480	274	405
1002509	0	0	384	432	100	330
1002510	0	0	320	480	110	350
1002510	192	288	192	144	-82	110
1002510	0	0	256	480	65	315
1002510	192	288	192	144	-127	75
1002510	64	240	320	192	46	206
1002510	64	288	320	144	1	123
1002511	192	48	448	384	263	297
1002511	128	48	512	432	352	312
1002511	128	240	256	192	327	153
1002511	128	240	256	192	352	168
1002512	0	0	576	480	300	464
1002513	0	0	576	480	300	364
1002513	320	144	192	336	108	316
1002514	320	0	320	480	153	352
1002514	0	0	320	480	124	375
1002514	320	0	320	480	167	365
1002514	0	0	320	480	138	436
1002514	320	0	320	480	170	363
1002514	0	0	320	480	140	435
1002517	0	0	128	144	10	105
1002517	512	0	128	144	43	76
1002517	128	0	128	144	57	88
1002517	320	144	128	144	120	49
1002517	0	0	128	144	60	81
1002517	128	0	128	144	7	125
1002517	384	0	128	144	36	100
1002517	0	0	128	144	20	80
1002517	512	144	128	144	48	125
1002517	128	0	128	144	64	105
1002517	320	144	128	144	115	76
1002517	0	0	128	144	53	102
1002517	0	0	128	144	20	78
1002517	384	0	128	144	44	105
1002517	128	0	128	144	37	112
1002517	128	0	128	144	12	131
1002517	0	0	128	144	65	80
1002517	128	144	128	144	32	113
1002517	320	144	128	144	88	71
1002517	512	144	128	144	83	72
1002517	0	0	128	144	38	64
1002517	384	0	128	144	61	90
1002517	128	0	128	144	54	98
1002517	0	0	128	144	50	95
1002517	0	288	64	144	60	102
1002517	128	0	128	144	52	105
1002517	128	0	128	144	32	121
1002517	0	0	128	144	85	70
1002517	512	144	128	144	47	113
1002517	128	0	128	144	49	105
1002517	0	0	128	144	60	95
1002517	512	0	128	144	80	105
1002517	128	0	128	144	77	80
1002517	320	288	128	144	53	79
1002517	0	0	128	144	36	72
1002517	384	0	128	144	-4	99
1002517	128	0	128	144	53	105
1002517	512	144	128	144	47	117
1002517	0	0	128	144	27	79
1002517	384	0	128	144	51	105
1002517	128	0	128	144	44	112
1002517	0	0	128	144	50	98
1002517	128	144	128	144	80	84
1002517	128	0	128	144	77	95
1002517	0	288	64	144	28	132
1002517	0	288	64	144	28	131
1002517	128	0	128	144	76	94
1002517	320	288	128	144	70	80
1002517	0	0	128	144	52	75
1002517	192	288	128	144	38	98
1002517	128	0	128	144	38	96
1002517	0	0	128	144	30	97
1002517	512	0	128	144	63	118
1002517	128	0	128	144	59	95
1002517	0	144	64	144	48	80
1002517	320	288	128	144	143	63
1002517	0	0	128	144	55	98
1002517	320	288	128	144	79	105
1002517	128	0	128	144	37	110
1002517	512	144	128	144	38	114
1002517	192	288	128	144	65	92
1002517	128	0	128	144	72	85
1002517	128	144	128	144	32	109
1002517	0	0	128	144	40	105
1002517	512	144	128	144	78	109
1002517	128	0	128	144	32	89
1002517	0	0	128	144	45	95
1002517	0	288	64	144	23	125
1002517	0	0	128	144	24	79
1002518	0	0	320	336	144	229
1002518	0	0	320	288	147	263
1002518	320	96	320	384	169	336
1002518	320	96	320	384	210	336
1002519	0	144	192	336	105	296
1002519	0	96	256	384	74	315
1002519	256	240	256	240	157	166
1002519	256	240	320	240	129	140
1002519	576	0	64	192	30	146
1002519	576	0	64	192	-5	145
1002519	576	0	64	192	31	150
1002519	576	0	64	192	31	155
1002520	192	0	448	480	171	255
1002520	0	0	320	480	235	207
1002521	0	288	128	192	189	213
1002522	0	0	640	480	317	426
1002523	128	384	128	96	65	58
1002523	128	384	128	96	22	36
1002523	0	336	64	144	22	126
1002523	64	336	64	144	27	111
1002523	256	96	384	384	-6	64
1002523	256	144	384	336	84	1
1002523	64	336	64	144	28	112
1002523	256	144	384	336	399	16
1002523	256	192	384	288	384	-2
1002523	256	192	384	288	344	-12
1002523	256	192	384	288	354	-12
1002523	256	144	384	336	374	36
1002523	256	192	384	288	344	18
1002523	256	144	384	336	344	26
1002523	0	336	64	144	28	117
1002523	64	336	64	144	31	118
1002523	0	336	64	144	20	126
1002524	0	144	448	336	345	25
1002524	0	144	512	336	90	-4
1002524	0	144	448	336	45	66
1002525	192	240	192	192	123	15
1002525	192	240	192	192	123	20
1002525	192	240	192	192	128	35
1002525	192	240	192	192	133	15
1002525	192	240	192	192	158	-10
1002525	384	288	256	192	136	107
1002525	384	288	256	192	166	82
1002525	384	288	256	192	171	82
1002525	448	192	64	96	42	33
1002525	448	192	64	96	52	19
1002525	448	192	64	96	62	8
1002525	448	192	64	96	12	33
1002525	448	192	64	96	25	30
1002525	448	192	64	96	40	21
1002525	576	192	64	96	49	44
1002525	576	192	64	96	59	46
1002525	576	192	64	96	24	18
1002525	576	192	64	96	32	18
1002525	512	0	128	96	103	30
1002525	512	0	128	96	83	5
1002525	384	288	256	192	206	52
1002525	448	192	64	96	22	36
1002525	448	192	64	96	32	28
1002525	448	192	64	96	50	18
1002525	448	192	64	96	-8	-3
1002525	448	144	64	144	2	36
1002525	448	192	64	96	17	27
1002525	576	192	64	96	7	24
1002525	576	192	64	96	14	28
1002525	576	192	64	96	34	3
1002525	576	192	64	96	44	3
1002525	512	0	128	96	91	15
1002525	512	0	128	96	128	0
1002525	576	0	64	96	79	25
1002525	384	288	256	192	226	72
1002525	384	288	256	192	171	22
1002525	0	336	128	144	75	59
1002525	0	336	128	144	125	29
1002525	0	336	128	144	87	44
1002525	0	336	128	144	76	54
1002525	0	0	320	240	152	18
1002525	0	336	128	144	85	94
1002525	576	96	64	96	31	75
1002525	576	96	64	96	14	84
1002525	576	96	64	96	16	34
1002525	576	96	64	96	12	34
1002525	0	336	128	144	100	64
1002525	576	96	64	96	59	54
1002525	576	96	64	96	14	74
1002525	576	96	64	96	9	69
1002525	576	96	64	96	-1	64
1002525	384	288	256	192	171	72
1002526	0	0	320	192	30	35
1002526	0	0	320	192	112	30
1002526	256	192	384	288	82	-22
1002526	256	192	384	288	79	17
1002526	256	192	384	288	44	-12
1002526	0	96	64	96	40	34
1002526	256	192	384	288	84	13
1002526	256	192	384	288	74	28
1002526	0	0	320	192	15	33
1002526	0	0	320	192	35	25
1002527	0	48	576	432	407	85
1002527	0	48	640	432	384	27
1002527	0	48	640	432	414	-1
1002527	0	96	640	384	394	-59
1002527	0	48	640	432	344	4
1002528	0	0	640	480	278	15
1002528	0	0	640	480	255	5
1002528	0	0	640	480	285	25
1002528	0	0	640	480	265	15
1002528	0	0	640	480	215	30
1002529	0	0	640	480	369	397
1002530	0	0	640	480	325	533
1002531	0	0	640	480	325	483
1002532	64	0	512	480	135	215
1002533	0	0	640	480	453	459
1002533	64	96	576	384	453	171
1002533	0	0	192	480	197	266
1002534	320	0	320	480	97	375
1002534	0	0	384	480	161	327
1002535	0	0	640	480	603	174
1002536	0	0	640	480	545	286
1002537	0	0	640	480	292	479
1002538	0	0	640	480	480	292
1002539	64	0	576	480	328	201
1002540	0	0	640	480	62	255
1002542	0	0	640	480	267	427
1002542	0	0	640	480	75	235
1002543	0	0	192	288	80	150
1002543	448	0	128	144	82	30
1002543	448	288	128	96	80	42
1002543	448	0	128	144	27	80
1002543	576	0	64	240	54	180
1002543	448	288	128	96	41	62
1002543	448	0	128	144	42	85
1002543	448	288	128	96	62	52
1002543	448	288	128	96	22	67
1002543	448	0	128	144	102	20
1002543	576	240	64	240	4	180
1002543	576	240	64	240	27	200
1002543	256	384	256	96	129	81
1002543	448	144	128	144	89	76
1002543	448	144	128	144	102	90
1002543	576	0	64	240	-1	230
1002543	576	0	64	240	32	208
1002543	576	0	64	240	34	200
1002543	448	0	128	144	22	90
1002543	448	288	128	96	67	27
1002543	448	144	128	144	32	36
1002543	320	336	128	144	10	44
1002543	448	0	128	144	57	54
1002543	448	0	128	144	82	45
1002543	448	288	128	96	72	42
1002543	320	336	128	144	54	100
1002543	448	288	128	96	61	52
1002543	448	0	128	144	92	30
1002543	448	0	128	144	82	35
1002543	320	384	128	96	52	42
1002543	448	0	128	144	47	55
1002547	0	0	640	480	105	430
1002548	0	0	640	480	127	399
1002549	0	0	640	480	72	305
1002549	384	0	256	480	13	501
1002551	192	192	448	288	84	259
1002552	128	48	512	432	38	480
1002553	0	0	640	480	215	401
1002554	0	0	640	480	46	417
1002555	0	0	640	480	110	483
1002556	0	0	640	480	165	444
1002558	256	0	384	480	323	376
1002558	192	0	320	384	131	136
1002559	0	0	640	480	319	214
1002560	0	0	640	480	232	346
1002561	0	0	640	480	486	231
1002562	0	0	640	480	436	225
1002563	0	0	640	480	474	271
1002564	192	0	448	480	180	405
1002569	0	144	320	336	190	88
1002569	0	144	320	336	296	157
1002570	192	0	448	480	-20	96
1002570	448	432	64	48	-3	33
1002570	384	0	192	480	-4	420
1002570	192	0	192	480	14	19
1002570	0	0	320	480	270	18
1002570	192	96	192	96	78	-29
1002572	128	0	470	480	242	246
1002572	448	288	192	96	70	-8
1002572	448	0	128	288	70	40
1002572	256	0	192	480	113	249
1002572	64	48	256	192	96	117
1002572	512	288	64	144	7	45
1002572	576	240	64	48	45	9
1002573	0	0	320	480	132	318
1002573	0	0	448	288	386	126
1002573	192	0	192	480	70	218
1002574	192	0	256	480	278	442
1002575	448	0	192	480	137	355
1002575	256	0	320	336	200	210
#原始台版cut定义导出结束
#
#新定义请从这里开始
#
#
